"","Kingdom","Phylum","Class","Order","Family","Genus","Species","latrineAbun","controlAbun"
"ASV_18260","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18261","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18262","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18263","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18264","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18265","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18266","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18267","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18268","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18269","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18270","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18271","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18272","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18273","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18274","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18275","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18276","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18277","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18278","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18279","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18280","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18281","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18282","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18283","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18284","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,2.624
"ASV_18285","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18286","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18287","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18288","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18289","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18290","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18291","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18292","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18293","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18294","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18295","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0.744
"ASV_18296","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18297","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18298","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18299","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18300","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,1.092
"ASV_18301","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18302","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18303","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18304","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18305","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0
"ASV_18306","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18307","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18308","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Incertae_Sedis",NA,0,0
"ASV_18309","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18310","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18311","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18312","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18313","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18314","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18315","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18316","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18317","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0.886,0
"ASV_18318","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18319","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18320","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18321","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18322","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18323","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18324","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18325","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0.754,0
"ASV_18326","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18327","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18328","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18329","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18330","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18331","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18332","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18333","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0.218
"ASV_18334","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0.86,0
"ASV_18335","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18336","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18337","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,3.27,0
"ASV_18338","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18339","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,6.226,0
"ASV_18340","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18341","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18342","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18343","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,4.08,0
"ASV_18344","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18345","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18346","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0.998
"ASV_18347","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Runella",NA,0,0
"ASV_18348","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Runella",NA,0,0
"ASV_18349","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Runella",NA,0,0
"ASV_18350","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Runella",NA,0,0
"ASV_18351","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Persicitalea",NA,0,0
"ASV_18352","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,2.072,0
"ASV_18353","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,0,0
"ASV_18354","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18355","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18356","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,4.754,0
"ASV_18357","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0.726
"ASV_18358","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18359","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18360","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18361","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18362","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Fibrella",NA,0,0
"ASV_18363","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Huanghella",NA,0,0
"ASV_18364","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Huanghella",NA,0,0
"ASV_18365","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Huanghella",NA,0,0
"ASV_18366","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Huanghella",NA,0,0
"ASV_18367","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18368","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18369","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18370","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,5.61,0
"ASV_18371","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18372","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18373","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18374","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18375","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18376","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18377","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18378","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18379","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18380","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18381","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18382","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18383","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18384","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18385","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18386","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18387","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18388","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18389","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18390","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18391","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18392","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18393","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18394","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18395","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18396","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0.942,0
"ASV_18397","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18398","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18399","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18400","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18401","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18402","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18403","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18404","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18405","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18406","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18407","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18408","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,1.298
"ASV_18409","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18410","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18411","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18412","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18413","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18414","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18415","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18416","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18417","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18418","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,5.056,0
"ASV_18419","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18420","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18421","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18422","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,3.578,0
"ASV_18423","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18424","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,2.358,0
"ASV_18425","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,4.042,0
"ASV_18426","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18427","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18428","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18429","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18430","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18431","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18432","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18433","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18434","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18435","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18436","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18437","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18438","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18439","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18440","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Spirosoma",NA,0,0
"ASV_18441","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Rudanella",NA,0,0
"ASV_18442","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Rudanella",NA,0,0
"ASV_18443","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Rudanella",NA,0,0
"ASV_18444","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Rudanella",NA,0,0
"ASV_18445","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18446","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,1.684,0
"ASV_18447","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18448","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,2.364,0
"ASV_18449","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18450","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18451","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18452","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,1.92,0
"ASV_18453","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18454","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18455","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18456","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Larkinella",NA,0,0
"ASV_18457","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,1.912,0
"ASV_18458","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae","Incertae_Sedis",NA,2.042,0
